ID;ID;phi1A;PHIA;phi2A;phi1B;PHIB;phi2B;q0A;q1A;q2A;q3A;q0B;q1B;q2B;q3B;distanceAB
ID;13735;0.414025;0.91805;5.94735;0.846008;0.832938;5.7844;-0.8958;-0.412295;-0.162258;-0.0350386;-0.900776;-0.316479;-0.251969;-0.157974;0.180151
ID;13736;0.293441;1.32608;6.15628;0.78391;1.00499;5.91923;-0.785395;-0.60197;-0.128414;-0.0655505;-0.857133;-0.404448;-0.261488;-0.182672;0.275806
ID;13737;0.903096;1.28719;5.96145;1.27347;1.61505;6.16125;-0.766386;-0.491018;-0.34495;-0.229268;-0.579835;-0.553729;-0.464225;-0.376392;0.273997
ID;13738;0.506164;1.2723;6.18024;0.608688;1.4409;6.07672;-0.788098;-0.566761;-0.178152;-0.161076;-0.736364;-0.60568;-0.261503;-0.150122;0.106156
ID;13739;0.697112;1.49029;6.14909;0.733255;1.20574;5.99211;-0.706057;-0.620357;-0.273769;-0.204184;-0.803662;-0.494253;-0.277873;-0.180633;0.161421
ID;13740;0.400061;1.47706;5.93071;0.868757;1.35015;5.6546;-0.739251;-0.626104;-0.24737;-0.0175916;-0.775037;-0.457841;-0.425386;-0.0935227;0.259666
ID;13741;0.68742;1.53197;5.73778;0.8073;1.61621;5.95757;-0.718885;-0.565659;-0.400774;-0.0511313;-0.670928;-0.610056;-0.387983;-0.164788;0.131824
ID;13742;0.921314;1.08864;5.80906;0.830804;1.44287;5.61955;-0.834184;-0.396823;-0.332694;-0.189692;-0.748239;-0.484502;-0.44885;-0.0626872;0.211812
ID;13743;0.481635;1.51907;5.80158;0.738486;0.848752;5.61799;-0.725156;-0.610255;-0.318964;-9.53911e-06;-0.910684;-0.314437;-0.265837;-0.0333883;0.356663
ID;13744;0.287684;0.411636;6.02682;0.838407;1.44514;5.75466;-0.978774;-0.196853;-0.0549097;-0.0153299;-0.741123;-0.512776;-0.417609;-0.115758;0.552835
ID;13745;0.714675;1.33388;6.13757;0.496777;0.261057;5.8809;-0.754126;-0.562237;-0.257951;-0.220558;-0.990387;-0.117227;-0.0565592;-0.0468283;0.577732
ID;13746;0.848783;1.55057;5.79718;1.34014;1.47071;6.11832;-0.702506;-0.549741;-0.433209;-0.128842;-0.617193;-0.489707;-0.458505;-0.411137;0.303174
ID;13747;0.64985;1.1805;5.8403;1.20861;1.29431;6.07602;-0.826358;-0.475542;-0.289185;-0.0858212;-0.699861;-0.458059;-0.392038;-0.382993;0.341057
ID;13748;0.880161;0.908507;5.91924;0.942181;0.999104;5.75063;-0.868822;-0.356599;-0.255685;-0.229368;-0.85945;-0.354599;-0.322074;-0.17853;0.0841895
ID;13749;1.20207;1.55773;5.94491;0.831799;1.41705;5.70682;-0.646356;-0.504227;-0.489103;-0.29792;-0.753139;-0.495977;-0.42123;-0.0967135;0.23839
ID;13750;0.679793;1.1532;5.88598;0.492385;0.864453;5.90658;-0.829967;-0.468023;-0.279591;-0.118058;-0.906514;-0.379971;-0.176334;-0.0525381;0.169221
ID;13751;1.02686;1.45552;5.97006;1.15147;1.37036;5.95376;-0.699623;-0.521399;-0.413074;-0.260844;-0.709814;-0.467122;-0.426908;-0.309371;0.0748245
ID;13752;0.486913;1.38975;5.97957;0.48759;1.54268;6.24988;-0.764911;-0.590919;-0.246544;-0.0703013;-0.698561;-0.673586;-0.179511;-0.161459;0.155202
ID;13753;0.848904;1.3168;5.78816;0.499548;0.873948;5.92615;-0.778622;-0.478837;-0.380893;-0.139226;-0.903737;-0.384975;-0.175763;-0.0645044;0.269375
ID;13754;0.839117;1.60306;5.72526;0.301015;1.27828;6.17345;-0.688743;-0.550164;-0.462007;-0.0974775;-0.798941;-0.58397;-0.121649;-0.0766429;0.361923
ID;13755;0.718301;1.61007;5.66534;0.368143;0.933015;6.16037;-0.69221;-0.565883;-0.446554;-0.034796;-0.886434;-0.436286;-0.109304;-0.109281;0.419977
ID;13756;0.572984;1.5239;5.9221;0.74422;1.40056;5.85251;-0.719434;-0.616404;-0.310815;-0.0765109;-0.755284;-0.536398;-0.357168;-0.119388;0.108096
ID;13757;0.76213;1.16195;5.87717;0.698607;1.34302;6.03092;-0.822712;-0.457855;-0.302642;-0.14806;-0.763469;-0.553165;-0.284781;-0.173272;0.116464
ID;13758;0.795852;1.68225;5.63317;1.21762;1.49319;6.00193;-0.664852;-0.558948;-0.493143;-0.0485662;-0.655019;-0.497184;-0.462651;-0.331229;0.292138
ID;13759;1.09055;1.2885;5.85949;0.641666;1.27305;5.93425;-0.755516;-0.436523;-0.412512;-0.261681;-0.795567;-0.522973;-0.28252;-0.117281;0.21682
ID;13760;1.03469;1.37798;5.93004;0.402746;1.32244;5.95227;-0.727502;-0.488737;-0.406602;-0.257977;-0.788736;-0.573223;-0.220244;-0.0283405;0.314907
ID;13761;0.636135;1.58659;5.71194;0.67015;1.11815;6.00021;-0.70113;-0.586702;-0.404572;-0.0227551;-0.831911;-0.471303;-0.243309;-0.163092;0.276783
ID;13762;0.940868;1.5994;6.03517;1.34381;1.61366;6.17711;-0.65552;-0.594128;-0.401636;-0.236631;-0.563488;-0.540519;-0.478817;-0.401317;0.211157
ID;13763;0.587805;1.02899;5.98562;0.325682;0.610769;6.10166;-0.861392;-0.444658;-0.210798;-0.125888;-0.951255;-0.291043;-0.0754337;-0.0686835;0.231316
ID;13764;1.01736;0.996761;5.92013;0.71318;1.52434;6.15491;-0.831771;-0.368594;-0.304345;-0.282258;-0.692626;-0.630277;-0.282014;-0.20854;0.307432
ID;13765;1.11816;1.39817;6.05434;0.750839;1.49042;6.20459;-0.690999;-0.502999;-0.401381;-0.32925;-0.69382;-0.620641;-0.273236;-0.242408;0.194756
ID;13766;0.697597;1.51285;5.8553;1.16441;1.54209;6.26365;-0.72069;-0.580493;-0.366158;-0.0977844;-0.602853;-0.578303;-0.38886;-0.388486;0.315816
ID;13767;0.969303;1.76526;5.91088;0.22013;1.05639;6.10975;-0.607038;-0.605047;-0.480142;-0.186782;-0.863482;-0.49425;-0.0985361;-0.0201618;0.50683
ID;13768;0.553237;1.57437;6.19976;0.977721;1.00093;5.76813;-0.686456;-0.672782;-0.221707;-0.164286;-0.853989;-0.352266;-0.325802;-0.201155;0.380434
ID;13769;0.744112;0.762047;5.55434;0.748794;0.934913;5.60688;-0.928258;-0.275497;-0.249779;-0.00708727;-0.892131;-0.340982;-0.294597;-0.0323512;0.0908078
ID;13770;0.523412;1.49089;6.21013;0.459716;1.26543;6.20351;-0.716235;-0.648358;-0.199306;-0.164064;-0.791909;-0.569962;-0.157556;-0.152315;0.117342
ID;13771;0.88371;1.40953;5.67262;0.0643877;1.54659;6.2608;-0.754672;-0.475288;-0.440244;-0.103712;-0.715457;-0.697838;-0.0302948;-0.0150286;0.481059
ID;13772;0.679641;1.06035;5.68431;0.487273;1.12644;5.85119;-0.862014;-0.405832;-0.301692;-0.0348301;-0.845216;-0.478501;-0.236856;-0.0233647;0.0995298
ID;13773;0.781599;1.12307;5.88716;0.47246;1.43483;6.02624;-0.830758;-0.442816;-0.295729;-0.162172;-0.749136;-0.614201;-0.23449;-0.0810398;0.21575
ID;13774;0.405251;0.65918;5.97298;0.964229;1.74404;5.72572;-0.945107;-0.303166;-0.113326;-0.0449497;-0.630024;-0.554508;-0.527929;-0.129931;0.593092
ID;13775;0.800412;1.10964;5.75999;0.484778;1.58165;5.89619;-0.841844;-0.415576;-0.323734;-0.117438;-0.70242;-0.644458;-0.300165;-0.0343703;0.282509
ID;13776;0.759834;1.25218;6.11087;0.793548;1.30342;5.92554;-0.775611;-0.523481;-0.263329;-0.234633;-0.776239;-0.508813;-0.330166;-0.171913;0.0928587
ID;13777;0.259825;1.45775;6.20262;0.399983;1.45567;6.22604;-0.74293;-0.656408;-0.11281;-0.0667669;-0.735676;-0.647951;-0.150734;-0.127357;0.0723589
ID;13778;0.387804;1.20928;5.96462;0.860526;0.740217;5.70412;-0.822215;-0.533376;-0.196626;-0.0284747;-0.923071;-0.271989;-0.238455;-0.130768;0.302328
ID;13779;0.27279;0.874435;6.10034;0.57448;1.59566;5.99883;-0.905017;-0.41248;-0.0956297;-0.0407298;-0.690927;-0.650851;-0.298035;-0.100937;0.386124
ID;13780;0.685381;1.70519;5.60494;0.649585;1.51489;5.72762;-0.658028;-0.584644;-0.474536;-0.00234724;-0.72579;-0.56606;-0.389408;-0.0341435;0.114932
ID;13781;0.759062;1.04473;6.05701;0.457221;1.50489;6.25547;-0.836061;-0.439607;-0.235963;-0.228187;-0.71325;-0.663436;-0.164091;-0.155571;0.275866
ID;13782;0.279348;0.839526;6.07138;0.529459;0.745464;5.85219;-0.912665;-0.395317;-0.0990805;-0.0308333;-0.930207;-0.322971;-0.168235;-0.0458336;0.102754
ID;13783;0.707333;1.35689;6.19012;0.858897;1.30636;5.885;-0.742116;-0.577994;-0.244507;-0.235378;-0.773179;-0.49157;-0.357315;-0.181324;0.155339
ID;13784;0.81098;1.48146;5.70868;0.701039;1.45164;6.00253;-0.732822;-0.519279;-0.430978;-0.0870544;-0.731494;-0.585382;-0.312874;-0.156058;0.152072
ID;13785;0.187208;1.32707;6.19989;1.00015;0.940999;5.83577;-0.786756;-0.610281;-0.083049;-0.0409137;-0.857518;-0.339683;-0.300208;-0.243213;0.410696
ID;13786;0.780824;1.67592;5.56084;0.500879;1.18817;6.03768;-0.668693;-0.543046;-0.507512;-0.0195562;-0.821915;-0.521223;-0.204079;-0.105523;0.353137
ID;13787;0.665474;1.65231;5.75421;0.0846511;1.55538;6.25052;-0.676131;-0.608044;-0.413514;-0.0462159;-0.712295;-0.700429;-0.0411321;-0.0185198;0.38881
ID;13788;0.832116;1.00102;5.59537;0.47492;0.836066;6.06726;-0.875056;-0.34784;-0.330581;-0.0632462;-0.906237;-0.381984;-0.137457;-0.118015;0.206363
ID;13789;0.976173;1.50101;5.95808;0.188151;0.614502;6.18454;-0.692932;-0.542674;-0.413089;-0.233895;-0.952214;-0.299335;-0.0432213;-0.0426412;0.554642
ID;13790;0.405282;0.976644;6.06332;0.735015;1.28832;5.76503;-0.879329;-0.446412;-0.144267;-0.0817532;-0.794908;-0.486448;-0.35214;-0.0865303;0.228452
ID;13791;0.213385;1.48197;6.22024;0.430323;1.3239;6.13626;-0.735719;-0.668581;-0.0929655;-0.0554466;-0.780889;-0.589232;-0.174952;-0.111398;0.134969
ID;13792;0.775937;1.53486;6.22437;1.01531;1.62834;6.14649;-0.673928;-0.634686;-0.281438;-0.252562;-0.621291;-0.609826;-0.396063;-0.291966;0.134564
ID;13793;0.645151;1.49605;5.68251;0.684517;1.08805;5.67321;-0.732851;-0.552441;-0.396828;-0.0162991;-0.855038;-0.412901;-0.3121;-0.0318818;0.204864
ID;13794;0.633734;1.46206;5.71492;0.737128;1.42426;6.09932;-0.744087;-0.550648;-0.377527;-0.0243661;-0.728193;-0.585379;-0.290386;-0.206743;0.206067
ID;13795;0.640811;1.19612;6.09568;0.722626;1.59665;5.85193;-0.805293;-0.515438;-0.226577;-0.185715;-0.690515;-0.600261;-0.390655;-0.101314;0.233801
ID;13796;0.982883;1.1559;5.86871;0.857001;1.57436;5.91603;-0.803983;-0.418306;-0.35139;-0.234853;-0.68478;-0.579766;-0.407005;-0.171154;0.218216
ID;13797;1.02264;1.38983;5.85673;0.334382;0.917901;5.96336;-0.734235;-0.47947;-0.424402;-0.22559;-0.896494;-0.419518;-0.14234;-0.00652375;0.399478
ID;13798;0.660891;1.58281;6.15779;0.785125;1.50798;6.1474;-0.677802;-0.657074;-0.272511;-0.185945;-0.690879;-0.613257;-0.304187;-0.232535;0.0725756
ID;13799;0.736977;1.21256;5.63703;0.803473;0.852442;5.6787;-0.820926;-0.438899;-0.363397;-0.0373038;-0.906032;-0.315148;-0.267597;-0.0904433;0.186168
ID;13800;1.08038;1.51489;6.21316;0.477269;1.66298;5.82315;-0.635834;-0.576506;-0.373766;-0.351645;-0.673752;-0.659261;-0.333766;-0.00580529;0.361819
ID;13801;0.447384;0.39747;5.88533;1.05479;1.19223;5.97211;-0.980017;-0.180059;-0.0809754;-0.0242769;-0.770966;-0.435515;-0.354303;-0.300678;0.51566
ID;13802;0.935051;1.3732;5.8203;0.806396;1.46456;5.5758;-0.751951;-0.485266;-0.407876;-0.180898;-0.742742;-0.486029;-0.459081;-0.0367985;0.153356
ID;13803;0.450007;0.857302;6.07617;0.433277;1.28003;6.00584;-0.902822;-0.393417;-0.134101;-0.110233;-0.799651;-0.559904;-0.207757;-0.0624726;0.21505
ID;13804;0.65626;1.02929;5.88459;0.32405;1.30513;6.12574;-0.863253;-0.425335;-0.247744;-0.111833;-0.791775;-0.589712;-0.144779;-0.0661108;0.212108
ID;13805;0.785265;1.18895;5.80082;1.04161;1.62945;5.92127;-0.818959;-0.451295;-0.331689;-0.12499;-0.646828;-0.555624;-0.469673;-0.228699;0.265941
ID;13806;0.723848;0.712146;5.85088;0.76491;1.29894;6.06997;-0.927333;-0.291955;-0.190478;-0.136143;-0.766296;-0.53387;-0.284117;-0.216911;0.317156
ID;13807;0.378727;1.38667;6.07448;0.898395;1.61961;6.15882;-0.76634;-0.611737;-0.18503;-0.0653032;-0.638634;-0.631512;-0.354386;-0.260289;0.289805
ID;13808;0.799228;1.20495;5.60985;0.565586;1.68086;5.8376;-0.822305;-0.419895;-0.380547;-0.0518314;-0.665944;-0.651731;-0.360784;-0.0400049;0.281512
ID;13809;0.686166;1.58933;5.75082;0.335105;0.40261;6.01209;-0.698455;-0.585224;-0.408384;-0.0538179;-0.979305;-0.190834;-0.0596803;-0.0313541;0.606338
ID;13810;0.964617;1.45428;6.03487;0.4597;0.948788;6.08549;-0.699674;-0.546191;-0.378877;-0.261883;-0.881947;-0.432344;-0.14746;-0.116203;0.349573
ID;13811;0.738127;1.4145;6.1313;0.26317;1.38821;6.16607;-0.727728;-0.586466;-0.279692;-0.21964;-0.766578;-0.628169;-0.120903;-0.05608;0.235521
ID;13812;0.248709;1.31382;6.18549;0.626335;1.2049;6.13139;-0.789627;-0.601536;-0.105243;-0.0597347;-0.800865;-0.524314;-0.21495;-0.193668;0.19019
ID;13813;0.194962;1.40777;6.24916;0.746815;1.66746;6.00198;-0.759867;-0.642947;-0.0739379;-0.0612758;-0.653987;-0.644763;-0.364057;-0.155062;0.324185
ID;13814;0.317647;1.52606;6.23285;1.28069;1.45457;6.08005;-0.716299;-0.67945;-0.126443;-0.0963119;-0.641163;-0.490106;-0.449236;-0.383266;0.482187
ID;13815;0.674051;1.39267;5.63814;0.529862;1.08071;6.0858;-0.767118;-0.506886;-0.393031;-0.0111253;-0.845706;-0.480802;-0.182967;-0.141898;0.261676
ID;13816;0.897758;1.66142;5.84167;0.794788;1.61707;5.9426;-0.656881;-0.578949;-0.458333;-0.152502;-0.672827;-0.609829;-0.388894;-0.155482;0.0777278
ID;13817;0.625525;1.0368;5.75967;1.15216;1.50399;6.10378;-0.867485;-0.41594;-0.269264;-0.0442845;-0.645635;-0.537209;-0.421931;-0.341374;0.422044
ID;13818;1.22912;1.41887;6.08953;0.805087;1.00159;5.71351;-0.659292;-0.493412;-0.425293;-0.375504;-0.871131;-0.371093;-0.304645;-0.103015;0.387972
ID;13819;0.565523;0.873217;5.99872;0.616101;0.594585;5.83505;-0.897258;-0.385251;-0.174355;-0.126929;-0.952763;-0.25243;-0.148622;-0.0802042;0.153669
ID;13820;1.02291;1.48951;6.05367;0.330202;1.07348;6.06103;-0.678154;-0.549185;-0.39724;-0.284084;-0.858127;-0.491959;-0.139431;-0.0464052;0.400954
ID;13821;0.373296;1.42148;6.02066;0.797958;1.77133;5.70458;-0.756716;-0.619705;-0.203928;-0.0419539;-0.628971;-0.59805;-0.491868;-0.0692609;0.318269
ID;13822;1.10998;1.00241;5.82483;0.727949;1.36994;5.95689;-0.830865;-0.340171;-0.339336;-0.28071;-0.758873;-0.546773;-0.318253;-0.154486;0.254148
ID;13823;0.51518;1.4295;5.78039;0.979725;0.876988;5.82109;-0.755242;-0.572346;-0.319387;-0.00467614;-0.875237;-0.318945;-0.280249;-0.231723;0.364917
ID;13824;0.776917;1.02458;5.59915;0.636383;1.51728;5.86302;-0.870683;-0.365112;-0.327057;-0.0404657;-0.721537;-0.594154;-0.346747;-0.0783115;0.277521
ID;13825;0.704117;1.57182;6.15686;1.01489;1.68139;5.91561;-0.677455;-0.647355;-0.285387;-0.201348;-0.632316;-0.574076;-0.474996;-0.212112;0.208885
ID;13826;0.682924;1.38977;5.72211;1.23694;1.40752;5.96389;-0.766701;-0.52038;-0.373078;-0.0467677;-0.683563;-0.460881;-0.454215;-0.337668;0.320205
ID;13827;0.830341;1.42718;5.91292;0.36709;0.389968;5.98855;-0.736101;-0.540114;-0.369753;-0.172382;-0.980407;-0.183242;-0.0629415;-0.0355343;0.55472
ID;13828;0.596129;0.963134;5.75507;0.497236;0.478118;5.97052;-0.885758;-0.391899;-0.24686;-0.0301353;-0.967427;-0.217637;-0.0932882;-0.0895339;0.25396
ID;13829;0.702385;1.00191;6.06865;0.647734;1.44792;5.92325;-0.85116;-0.430668;-0.212549;-0.211837;-0.741445;-0.580052;-0.319776;-0.107438;0.238789
ID;13830;0.25371;0.952534;6.09827;0.731055;1.13947;5.68955;-0.888187;-0.447483;-0.0997433;-0.0305627;-0.840056;-0.425354;-0.331719;-0.0578122;0.240079
ID;13831;0.907005;1.54214;5.69491;0.472306;1.42986;6.11324;-0.708078;-0.511035;-0.473833;-0.113806;-0.746525;-0.622054;-0.206918;-0.11373;0.292672
ID;13832;0.24264;0.800359;6.0654;0.865759;1.51213;6.04666;-0.92092;-0.379306;-0.0888963;-0.0114468;-0.691829;-0.584477;-0.359265;-0.225139;0.466096
ID;13833;0.810479;1.084;5.97567;0.434321;1.48336;6.22652;-0.829731;-0.437332;-0.273575;-0.213175;-0.724228;-0.655274;-0.164178;-0.138402;0.276906
ID;13834;0.738483;1.35807;6.11331;0.343526;0.824156;6.10161;-0.746941;-0.564372;-0.275538;-0.21827;-0.913288;-0.386789;-0.103951;-0.0741156;0.332329
ID;13835;0.733875;1.15889;5.94697;1.39139;1.67773;6.13986;-0.82028;-0.471037;-0.279191;-0.165278;-0.54235;-0.535408;-0.516434;-0.390501;0.43753
ID;13836;1.09837;1.58494;5.95614;0.900524;0.974243;5.83418;-0.650518;-0.538763;-0.465626;-0.264107;-0.86126;-0.365506;-0.292418;-0.197811;0.331403
ID;13837;0.939248;0.687046;5.70462;0.576944;1.33809;6.04117;-0.926304;-0.244383;-0.231766;-0.168885;-0.77344;-0.568962;-0.246936;-0.130749;0.363105
ID;13838;1.06879;1.22083;5.99068;1.16526;1.40639;6.02292;-0.758457;-0.445477;-0.360718;-0.310121;-0.686013;-0.489235;-0.422867;-0.333496;0.107624
ID;13839;0.644094;0.590675;5.66537;0.824802;1.19327;5.54246;-0.956621;-0.235023;-0.171703;-0.0125698;-0.826501;-0.39834;-0.396248;-0.0347644;0.308659
ID;13840;1.10757;1.40527;5.93826;1.13977;1.604;6.1939;-0.70833;-0.483168;-0.429141;-0.284001;-0.601549;-0.587251;-0.414409;-0.348626;0.163365
ID;13841;0.914289;1.52858;6.11924;0.788589;1.16451;5.81473;-0.671664;-0.593869;-0.355269;-0.26452;-0.824549;-0.444819;-0.323317;-0.133123;0.253414
ID;13842;0.767731;0.858681;5.85488;0.24662;0.76385;6.0616;-0.896177;-0.344029;-0.234362;-0.153571;-0.927876;-0.362541;-0.0864574;-0.0116144;0.208645
ID;13843;0.680119;0.69076;5.65531;0.757544;1.57193;5.76791;-0.940626;-0.268697;-0.205964;-0.0245772;-0.701528;-0.569003;-0.420478;-0.0853989;0.447651
ID;13844;0.303043;0.898021;6.13134;0.391777;1.16062;6.17832;-0.898304;-0.422895;-0.097878;-0.0680421;-0.827703;-0.531465;-0.134755;-0.11956;0.144298
ID;13845;0.547099;1.50025;5.92684;0.259796;0.831937;6.15907;-0.72828;-0.613349;-0.297586;-0.0696711;-0.912621;-0.396654;-0.0770896;-0.0620068;0.361996
ID;13846;0.961119;1.3446;5.80988;0.469795;0.937004;6.01679;-0.759234;-0.469358;-0.409348;-0.188946;-0.887635;-0.421303;-0.162486;-0.0905843;0.300144
ID;13847;0.571346;1.25342;6.11295;0.619249;1.08591;5.79247;-0.793727;-0.546626;-0.212515;-0.161354;-0.854418;-0.439122;-0.272247;-0.0549876;0.173776
ID;13848;0.430733;0.944913;5.85275;0.821852;1.70483;5.94969;-0.890453;-0.413537;-0.189949;-0.000134169;-0.638642;-0.630708;-0.411127;-0.159117;0.433226
ID;13849;1.3784;1.37889;6.10143;0.576119;1.01247;6.08257;-0.637557;-0.452187;-0.447397;-0.434609;-0.859208;-0.448775;-0.183616;-0.163239;0.442186
ID;13850;0.674544;0.51728;5.63924;0.66287;1.06831;5.96781;-0.966626;-0.202172;-0.156662;-0.0147892;-0.84774;-0.449418;-0.239208;-0.148792;0.317617
ID;13851;0.850791;1.5233;5.77912;0.566519;1.44607;6.10636;-0.712851;-0.53773;-0.432558;-0.124836;-0.735612;-0.616487;-0.2403;-0.145173;0.210382
ID;13852;0.234522;1.24579;6.10848;0.433786;0.799507;6.01534;-0.81183;-0.571219;-0.118539;-0.0242861;-0.917988;-0.365487;-0.133751;-0.0763422;0.238338
ID;13853;0.417696;0.881369;6.00127;0.862634;1.4711;5.96335;-0.902376;-0.400726;-0.146189;-0.0613551;-0.714321;-0.557097;-0.374002;-0.198772;0.363381
ID;13854;0.80567;1.12681;5.53753;0.934478;1.30561;5.84334;-0.845061;-0.381303;-0.373948;-0.0253675;-0.770213;-0.469564;-0.385311;-0.194469;0.205585
ID;13855;0.910609;1.44252;5.6299;1.12165;1.47298;5.86353;-0.744768;-0.468533;-0.46531;-0.0963555;-0.695662;-0.481909;-0.467903;-0.254725;0.16656
ID;13856;0.47139;1.54074;6.2735;0.764702;1.14908;6.00749;-0.698614;-0.676352;-0.165901;-0.164203;-0.814477;-0.47156;-0.270122;-0.203208;0.261024
ID;13857;0.737311;0.726625;5.55192;0.644449;1.57897;5.90886;-0.93472;-0.263795;-0.238121;-0.00282436;-0.697798;-0.619852;-0.346223;-0.0948222;0.454522
ID;13858;0.730828;0.418648;5.61537;0.940148;1.12939;5.9445;-0.977686;-0.159024;-0.13376;-0.0308121;-0.80684;-0.429433;-0.319343;-0.250231;0.433378
ID;13859;0.953826;1.52371;5.83583;0.801546;1.07519;5.96823;-0.700481;-0.527679;-0.444993;-0.181277;-0.833647;-0.434329;-0.271246;-0.206921;0.239936
ID;13860;0.624043;0.703862;5.79374;0.238243;1.57029;6.24381;-0.936584;-0.292653;-0.182153;-0.0631285;-0.703791;-0.700129;-0.0978145;-0.0702113;0.481494
ID;13861;1.3484;1.59489;6.15041;0.564649;1.4355;6.15978;-0.57343;-0.528146;-0.48281;-0.398916;-0.735029;-0.619153;-0.221828;-0.164845;0.399254
ID;13862;0.407321;1.49674;5.91521;0.703257;0.884167;5.67194;-0.732658;-0.629956;-0.257215;-0.0144168;-0.902906;-0.338697;-0.261376;-0.0415677;0.340119
ID;13863;0.802049;1.76625;5.70535;0.656466;1.19373;5.86537;-0.630755;-0.595989;-0.491836;-0.0710083;-0.821221;-0.4829;-0.287593;-0.0984582;0.303713
ID;13864;0.86359;1.83253;5.61997;0.511487;1.1435;5.93095;-0.605736;-0.573172;-0.548499;-0.0608895;-0.83829;-0.491425;-0.226487;-0.0668897;0.408408
ID;13865;1.12209;1.44839;6.16398;0.608442;1.28076;5.68091;-0.656819;-0.538972;-0.385303;-0.360056;-0.801865;-0.491324;-0.340011;-0.00247327;0.393983
ID;13866;0.694545;1.3051;5.64178;0.161688;1.37253;6.24061;-0.794256;-0.476712;-0.376108;-0.0211081;-0.772247;-0.630349;-0.0646019;-0.0460486;0.350718
ID;13867;0.420255;1.19391;5.86753;0.781812;0.858006;5.68103;-0.827048;-0.513741;-0.228163;-0.00190262;-0.905714;-0.320285;-0.265413;-0.0815776;0.227091
ID;13868;0.447034;1.51577;5.939;0.642793;1.4537;6.00398;-0.725331;-0.634295;-0.264897;-0.0373345;-0.734958;-0.595148;-0.295606;-0.135103;0.110178
ID;13869;0.415308;1.10254;6.03136;0.123041;1.33809;6.21641;-0.849015;-0.494901;-0.171489;-0.0695563;-0.784103;-0.617447;-0.0587771;-0.0220653;0.185171
ID;13870;1.19178;1.46824;5.93165;0.966737;1.48954;6.05231;-0.677858;-0.480178;-0.467163;-0.302813;-0.686036;-0.559872;-0.382048;-0.264456;0.123098
ID;13871;0.608847;1.56162;5.87232;0.938669;0.720031;5.75836;-0.706865;-0.614336;-0.343519;-0.0702019;-0.915927;-0.262105;-0.235389;-0.192276;0.444522
ID;13872;0.848613;1.51043;5.72478;0.722533;0.719331;5.82142;-0.720471;-0.522705;-0.443414;-0.105282;-0.92807;-0.292037;-0.196446;-0.121694;0.399601
ID;13873;0.383848;0.971202;5.94837;0.615807;0.765617;5.68994;-0.884129;-0.43693;-0.164128;-0.0216809;-0.92756;-0.307327;-0.212303;-0.0104627;0.145489
ID;13874;0.790331;1.37051;5.55134;0.385476;1.1061;6.17771;-0.773927;-0.458252;-0.436497;-0.0226372;-0.842602;-0.509537;-0.127653;-0.118741;0.336196
ID;13875;0.274274;0.702348;6.07473;0.262015;1.04876;6.1209;-0.938461;-0.334029;-0.0822257;-0.030895;-0.864558;-0.489453;-0.105423;-0.0431477;0.174309
ID;13876;1.00344;1.22242;5.82024;0.424485;0.868117;5.96714;-0.789232;-0.4264;-0.384051;-0.218635;-0.905933;-0.392056;-0.152183;-0.0491693;0.313176
ID;13877;0.83089;1.07433;5.86971;0.847219;1.57104;5.61408;-0.840519;-0.415813;-0.298224;-0.178016;-0.704218;-0.513494;-0.486257;-0.0628831;0.277898
ID;13878;0.652057;1.00823;5.64066;0.645356;1.14498;5.7226;-0.875592;-0.385325;-0.291283;-0.00417168;-0.839799;-0.446196;-0.30721;-0.0356144;0.0789431
ID;13879;0.583981;1.26659;6.09414;0.548093;1.01388;5.99324;-0.790417;-0.548146;-0.223086;-0.158145;-0.866962;-0.443502;-0.197536;-0.112526;0.139912
ID;13880;0.839521;1.56028;6.19915;0.313846;1.40553;6.08388;-0.660701;-0.62971;-0.313384;-0.262166;-0.761806;-0.625173;-0.164019;-0.0436768;0.284311
ID;13881;0.219352;1.0546;6.16073;0.81235;1.70687;5.5626;-0.863154;-0.495873;-0.0855806;-0.0418527;-0.656708;-0.542827;-0.522652;-0.0301538;0.490699
ID;13882;1.12529;1.24733;5.97611;1.04908;1.23745;5.87285;-0.744756;-0.440531;-0.383411;-0.322905;-0.773426;-0.432312;-0.386655;-0.255767;0.0735525
ID;13883;0.84766;1.5453;6.19708;1.07283;1.27097;5.79088;-0.664775;-0.623329;-0.314189;-0.26612;-0.771118;-0.420902;-0.418526;-0.230335;0.254562
ID;13884;0.905357;1.53097;6.11676;0.51041;1.26829;6.14326;-0.672391;-0.595754;-0.353791;-0.260384;-0.791795;-0.561443;-0.189282;-0.148376;0.235156
ID;13885;0.756743;1.83381;5.56156;0.746841;0.937798;5.98736;-0.608186;-0.586575;-0.53472;-0.0106793;-0.86948;-0.391872;-0.225065;-0.199468;0.49252
